"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Russian Federation","2006","Total","Both Sexes","26","Estimate - de jure","Final figure, complete","2007","2263734",""
"Russian Federation","2006","Total","Both Sexes","27","Estimate - de jure","Final figure, complete","2007","2196142",""
"Russian Federation","2006","Total","Both Sexes","28","Estimate - de jure","Final figure, complete","2007","2175790",""
"Russian Federation","2006","Total","Both Sexes","29","Estimate - de jure","Final figure, complete","2007","2160286",""
"Russian Federation","2006","Total","Both Sexes","30","Estimate - de jure","Final figure, complete","2007","2142673",""
"Russian Federation","2006","Total","Both Sexes","30 - 34","Estimate - de jure","Final figure, complete","2007","10368546",""
"Russian Federation","2006","Total","Both Sexes","31","Estimate - de jure","Final figure, complete","2007","2103298",""
"Russian Federation","2006","Total","Both Sexes","32","Estimate - de jure","Final figure, complete","2007","2038205",""
"Russian Federation","2006","Total","Both Sexes","33","Estimate - de jure","Final figure, complete","2007","2046093",""
"Russian Federation","2006","Total","Both Sexes","34","Estimate - de jure","Final figure, complete","2007","2038277",""
"Russian Federation","2006","Total","Both Sexes","35","Estimate - de jure","Final figure, complete","2007","1989565",""
"Russian Federation","2006","Total","Both Sexes","35 - 39","Estimate - de jure","Final figure, complete","2007","9438139",""
"Russian Federation","2006","Total","Both Sexes","36","Estimate - de jure","Final figure, complete","2007","1923968",""
"Russian Federation","2006","Total","Both Sexes","37","Estimate - de jure","Final figure, complete","2007","1836036",""
"Russian Federation","2006","Total","Both Sexes","38","Estimate - de jure","Final figure, complete","2007","1826269",""
"Russian Federation","2006","Total","Both Sexes","39","Estimate - de jure","Final figure, complete","2007","1862301",""
"Russian Federation","2006","Total","Both Sexes","40","Estimate - de jure","Final figure, complete","2007","1915170",""
"Russian Federation","2006","Total","Both Sexes","40 - 44","Estimate - de jure","Final figure, complete","2007","10658534",""
"Russian Federation","2006","Total","Both Sexes","41","Estimate - de jure","Final figure, complete","2007","1984490",""
"Russian Federation","2006","Total","Both Sexes","42","Estimate - de jure","Final figure, complete","2007","2112753",""
"Russian Federation","2006","Total","Both Sexes","43","Estimate - de jure","Final figure, complete","2007","2270150",""
"Russian Federation","2006","Total","Both Sexes","44","Estimate - de jure","Final figure, complete","2007","2375971",""
"Russian Federation","2006","Total","Both Sexes","45","Estimate - de jure","Final figure, complete","2007","2475800",""
"Russian Federation","2006","Total","Both Sexes","45 - 49","Estimate - de jure","Final figure, complete","2007","12060316",""
"Russian Federation","2006","Total","Both Sexes","46","Estimate - de jure","Final figure, complete","2007","2481398",""
"Russian Federation","2006","Total","Both Sexes","47","Estimate - de jure","Final figure, complete","2007","2401817",""
"Russian Federation","2006","Total","Both Sexes","48","Estimate - de jure","Final figure, complete","2007","2379203",""
"Russian Federation","2006","Total","Both Sexes","49","Estimate - de jure","Final figure, complete","2007","2322098",""
"Russian Federation","2006","Total","Both Sexes","50","Estimate - de jure","Final figure, complete","2007","2253680",""
"Russian Federation","2006","Total","Both Sexes","50 - 54","Estimate - de jure","Final figure, complete","2007","10725063",""
"Russian Federation","2006","Total","Both Sexes","51","Estimate - de jure","Final figure, complete","2007","2242863",""
"Russian Federation","2006","Total","Both Sexes","52","Estimate - de jure","Final figure, complete","2007","2133993",""
"Russian Federation","2006","Total","Both Sexes","53","Estimate - de jure","Final figure, complete","2007","2059905",""
"Russian Federation","2006","Total","Both Sexes","54","Estimate - de jure","Final figure, complete","2007","2034622",""
"Russian Federation","2006","Total","Both Sexes","55","Estimate - de jure","Final figure, complete","2007","1951181",""
"Russian Federation","2006","Total","Both Sexes","55 - 59","Estimate - de jure","Final figure, complete","2007","8787638",""
"Russian Federation","2006","Total","Both Sexes","56","Estimate - de jure","Final figure, complete","2007","1953614",""
"Russian Federation","2006","Total","Both Sexes","57","Estimate - de jure","Final figure, complete","2007","1789212",""
"Russian Federation","2006","Total","Both Sexes","58","Estimate - de jure","Final figure, complete","2007","1597622",""
"Russian Federation","2006","Total","Both Sexes","59","Estimate - de jure","Final figure, complete","2007","1496009",""
"Russian Federation","2006","Total","Both Sexes","60","Estimate - de jure","Final figure, complete","2007","1125214",""
"Russian Federation","2006","Total","Both Sexes","60 - 64","Estimate - de jure","Final figure, complete","2007","4371640",""
"Russian Federation","2006","Total","Both Sexes","61","Estimate - de jure","Final figure, complete","2007","744794",""
"Russian Federation","2006","Total","Both Sexes","62","Estimate - de jure","Final figure, complete","2007","613153",""
"Russian Federation","2006","Total","Both Sexes","63","Estimate - de jure","Final figure, complete","2007","746802",""
"Russian Federation","2006","Total","Both Sexes","64","Estimate - de jure","Final figure, complete","2007","1141677",""
"Russian Federation","2006","Total","Both Sexes","65","Estimate - de jure","Final figure, complete","2007","1415400",""
"Russian Federation","2006","Total","Both Sexes","65 - 69","Estimate - de jure","Final figure, complete","2007","7533440",""
"Russian Federation","2006","Total","Both Sexes","66","Estimate - de jure","Final figure, complete","2007","1529785",""
"Russian Federation","2006","Total","Both Sexes","67","Estimate - de jure","Final figure, complete","2007","1593119",""
"Russian Federation","2006","Total","Both Sexes","68","Estimate - de jure","Final figure, complete","2007","1579491",""
"Russian Federation","2006","Total","Both Sexes","69","Estimate - de jure","Final figure, complete","2007","1415645",""
"Russian Federation","2006","Total","Both Sexes","70","Estimate - de jure","Final figure, complete","2007","1174147",""
"Russian Federation","2006","Total","Both Sexes","70 - 74","Estimate - de jure","Final figure, complete","2007","4767069",""
"Russian Federation","2006","Total","Both Sexes","71","Estimate - de jure","Final figure, complete","2007","963313",""
"Russian Federation","2006","Total","Both Sexes","72","Estimate - de jure","Final figure, complete","2007","818587",""
"Russian Federation","2006","Total","Both Sexes","73","Estimate - de jure","Final figure, complete","2007","880134",""
"Russian Federation","2006","Total","Both Sexes","74","Estimate - de jure","Final figure, complete","2007","930888",""
"Russian Federation","2006","Total","Both Sexes","75","Estimate - de jure","Final figure, complete","2007","954841",""
"Russian Federation","2006","Total","Both Sexes","75 - 79","Estimate - de jure","Final figure, complete","2007","4403655",""
"Russian Federation","2006","Total","Both Sexes","76","Estimate - de jure","Final figure, complete","2007","955672",""
"Russian Federation","2006","Total","Both Sexes","77","Estimate - de jure","Final figure, complete","2007","905816",""
"Russian Federation","2006","Total","Both Sexes","78","Estimate - de jure","Final figure, complete","2007","845409",""
"Russian Federation","2006","Total","Both Sexes","79","Estimate - de jure","Final figure, complete","2007","741917",""
"Russian Federation","2006","Total","Both Sexes","80","Estimate - de jure","Final figure, complete","2007","632494",""
"Russian Federation","2006","Total","Both Sexes","80 - 84","Estimate - de jure","Final figure, complete","2007","2188092",""
"Russian Federation","2006","Total","Both Sexes","81","Estimate - de jure","Final figure, complete","2007","527360",""
"Russian Federation","2006","Total","Both Sexes","82","Estimate - de jure","Final figure, complete","2007","434613",""
"Russian Federation","2006","Total","Both Sexes","83","Estimate - de jure","Final figure, complete","2007","337827",""
"Russian Federation","2006","Total","Both Sexes","84","Estimate - de jure","Final figure, complete","2007","255798",""
"Russian Federation","2006","Total","Both Sexes","85","Estimate - de jure","Final figure, complete","2007","199090",""
"Russian Federation","2006","Total","Both Sexes","85 - 89","Estimate - de jure","Final figure, complete","2007","692848",""
"Russian Federation","2006","Total","Both Sexes","86","Estimate - de jure","Final figure, complete","2007","159919",""
"Russian Federation","2006","Total","Both Sexes","87","Estimate - de jure","Final figure, complete","2007","144763",""
"Russian Federation","2006","Total","Both Sexes","88","Estimate - de jure","Final figure, complete","2007","111378",""
"Russian Federation","2006","Total","Both Sexes","89","Estimate - de jure","Final figure, complete","2007","77698",""
"Russian Federation","2006","Total","Both Sexes","90","Estimate - de jure","Final figure, complete","2007","71956",""
"Russian Federation","2006","Total","Both Sexes","90 - 94","Estimate - de jure","Final figure, complete","2007","264401",""
"Russian Federation","2006","Total","Both Sexes","91","Estimate - de jure","Final figure, complete","2007","67898",""
"Russian Federation","2006","Total","Both Sexes","92","Estimate - de jure","Final figure, complete","2007","54291",""
"Russian Federation","2006","Total","Both Sexes","93","Estimate - de jure","Final figure, complete","2007","41058",""
"Russian Federation","2006","Total","Both Sexes","94","Estimate - de jure","Final figure, complete","2007","29198",""
"Russian Federation","2006","Total","Both Sexes","95","Estimate - de jure","Final figure, complete","2007","20131",""
